lr-AdamW,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
0.001,2639,,,,,,,,,,,
,2639,1.541722059249878,21,,,,,,,,,
,2639,,21,1.1740107536315918,38.103675842285156,16.991580963134766,1.8165706396102905,19.29552459716797,,,,
,2639,,21,,,,,,48.7497444152832,24.879085540771484,2.3484277725219727,21.52223014831543
0.001,2649,,,,,,,,,,,
,2649,1.3645412921905518,22,,,,,,,,,
0.001,2659,,,,,,,,,,,
,2659,1.4635303020477295,22,,,,,,,,,
0.001,2669,,,,,,,,,,,
,2669,1.4336209297180176,22,,,,,,,,,
0.001,2679,,,,,,,,,,,
,2679,1.4863604307174683,22,,,,,,,,,
0.001,2689,,,,,,,,,,,
,2689,1.5024157762527466,22,,,,,,,,,
0.001,2699,,,,,,,,,,,
,2699,1.41912841796875,22,,,,,,,,,
,2699,,22,1.1961579322814941,39.056270599365234,19.672130584716797,1.5728843212127686,17.811254501342773,,,,
0.001,2709,,,,,,,,,,,
,2709,1.5147020816802979,22,,,,,,,,,
0.001,2719,,,,,,,,,,,
,2719,1.5400850772857666,22,,,,,,,,,
0.001,2729,,,,,,,,,,,
,2729,1.3778111934661865,22,,,,,,,,,
0.001,2739,,,,,,,,,,,
,2739,1.3771250247955322,22,,,,,,,,,
0.001,2749,,,,,,,,,,,
,2749,1.5208227634429932,22,,,,,,,,,
0.001,2759,,,,,,,,,,,
,2759,1.374973177909851,22,,,,,,,,,
,2759,,22,1.125345230102539,37.30615997314453,18.785999298095703,1.373504638671875,17.14665412902832,,,,
,2759,,22,,,,,,46.52251434326172,22.196596145629883,2.469796895980835,21.856122970581055
0.001,2769,,,,,,,,,,,
,2769,1.4888960123062134,23,,,,,,,,,
0.001,2779,,,,,,,,,,,
,2779,1.4740939140319824,23,,,,,,,,,
0.001,2789,,,,,,,,,,,
,2789,1.5858678817749023,23,,,,,,,,,
0.001,2799,,,,,,,,,,,
,2799,1.4517936706542969,23,,,,,,,,,
0.001,2809,,,,,,,,,,,
,2809,1.5035730600357056,23,,,,,,,,,
0.001,2819,,,,,,,,,,,
,2819,1.4854357242584229,23,,,,,,,,,
,2819,,23,1.128066897392273,36.552947998046875,15.352237701416016,2.0824103355407715,19.11829948425293,,,,
0.001,2829,,,,,,,,,,,
,2829,1.4358222484588623,23,,,,,,,,,
0.001,2839,,,,,,,,,,,
,2839,1.302316427230835,23,,,,,,,,,
0.001,2849,,,,,,,,,,,
,2849,1.4777967929840088,23,,,,,,,,,
0.001,2859,,,,,,,,,,,
,2859,1.4694774150848389,23,,,,,,,,,
0.001,2869,,,,,,,,,,,
,2869,1.4621400833129883,23,,,,,,,,,
0.001,2879,,,,,,,,,,,
,2879,1.443007469177246,23,,,,,,,,,
,2879,,23,1.1252295970916748,35.11298370361328,12.162161827087402,2.4811697006225586,20.469650268554688,,,,
,2879,,23,,,,,,44.69506072998047,19.499868392944336,2.83113694190979,22.36405372619629
0.001,2889,,,,,,,,,,,
,2889,1.4843876361846924,24,,,,,,,,,
0.001,2899,,,,,,,,,,,
,2899,1.3600550889968872,24,,,,,,,,,
0.001,2909,,,,,,,,,,,
,2909,1.4515620470046997,24,,,,,,,,,
0.001,2919,,,,,,,,,,,
,2919,1.2955530881881714,24,,,,,,,,,
0.001,2929,,,,,,,,,,,
,2929,1.493159294128418,24,,,,,,,,,
0.001,2939,,,,,,,,,,,
,2939,1.4449043273925781,24,,,,,,,,,
,2939,,24,1.1077018976211548,34.69207000732422,12.560921669006348,2.658396005630493,19.47275161743164,,,,
0.001,2949,,,,,,,,,,,
,2949,1.327349066734314,24,,,,,,,,,
0.001,2959,,,,,,,,,,,
,2959,1.4294750690460205,24,,,,,,,,,
0.001,2969,,,,,,,,,,,
,2969,1.3757688999176025,24,,,,,,,,,
0.001,2979,,,,,,,,,,,
,2979,1.5609095096588135,24,,,,,,,,,
0.001,2989,,,,,,,,,,,
,2989,1.3731904029846191,24,,,,,,,,,
0.001,2999,,,,,,,,,,,
,2999,1.4264153242111206,24,,,,,,,,,
,2999,,24,1.067952275276184,35.48958969116211,13.97873306274414,2.1045634746551514,19.406291961669922,,,,
,2999,,24,,,,,,43.68313217163086,18.509057998657227,2.8428988456726074,22.3311767578125
0.001,3009,,,,,,,,,,,
,3009,1.5432286262512207,25,,,,,,,,,
0.001,3019,,,,,,,,,,,
,3019,1.2731322050094604,25,,,,,,,,,
0.001,3029,,,,,,,,,,,
,3029,1.449150562286377,25,,,,,,,,,
0.001,3039,,,,,,,,,,,
,3039,1.4694701433181763,25,,,,,,,,,
0.001,3049,,,,,,,,,,,
,3049,1.3271890878677368,25,,,,,,,,,
0.001,3059,,,,,,,,,,,
,3059,1.3868439197540283,25,,,,,,,,,
,3059,,25,1.158176302909851,37.54984664916992,16.016836166381836,1.4621179103851318,20.070890426635742,,,,
0.001,3069,,,,,,,,,,,
,3069,1.3675665855407715,25,,,,,,,,,
0.001,3079,,,,,,,,,,,
,3079,1.326173186302185,25,,,,,,,,,
0.001,3089,,,,,,,,,,,
,3089,1.4182302951812744,25,,,,,,,,,
0.001,3099,,,,,,,,,,,
,3099,1.213925838470459,25,,,,,,,,,
0.001,3109,,,,,,,,,,,
,3109,1.4082651138305664,25,,,,,,,,,
0.001,3119,,,,,,,,,,,
,3119,1.3768965005874634,25,,,,,,,,,
,3119,,25,1.026924967765808,32.18874740600586,9.525918960571289,2.4147098064422607,20.248117446899414,,,,
,3119,,25,,,,,,43.10544204711914,17.675737380981445,2.8881115913391113,22.541593551635742
0.001,3129,,,,,,,,,,,
,3129,1.232701063156128,26,,,,,,,,,
0.001,3139,,,,,,,,,,,
,3139,1.1785542964935303,26,,,,,,,,,
0.001,3149,,,,,,,,,,,
,3149,1.2555490732192993,26,,,,,,,,,
0.001,3159,,,,,,,,,,,
,3159,1.3380340337753296,26,,,,,,,,,
0.001,3169,,,,,,,,,,,
,3169,1.3647770881652832,26,,,,,,,,,
0.001,3179,,,,,,,,,,,
,3179,1.1682395935058594,26,,,,,,,,,
,3179,,26,1.0497292280197144,33.07487869262695,11.785555839538574,2.1488702297210693,19.140451431274414,,,,
0.001,3189,,,,,,,,,,,
,3189,1.3423508405685425,26,,,,,,,,,
0.001,3199,,,,,,,,,,,
,3199,1.3367114067077637,26,,,,,,,,,
0.001,3209,,,,,,,,,,,
,3209,1.278716802597046,26,,,,,,,,,
0.001,3219,,,,,,,,,,,
,3219,1.4248260259628296,26,,,,,,,,,
0.001,3229,,,,,,,,,,,
,3229,1.3518390655517578,26,,,,,,,,,
0.001,3239,,,,,,,,,,,
,3239,1.3149431943893433,26,,,,,,,,,
,3239,,26,1.0690323114395142,35.46743392944336,13.380593299865723,1.8387240171432495,20.248117446899414,,,,
,3239,,26,,,,,,41.39443588256836,16.11395263671875,3.0220534801483154,22.2584285736084
0.001,3249,,,,,,,,,,,
,3249,1.2121506929397583,27,,,,,,,,,
0.001,3259,,,,,,,,,,,
,3259,1.2975424528121948,27,,,,,,,,,
0.001,3269,,,,,,,,,,,
,3269,1.3497694730758667,27,,,,,,,,,
0.001,3279,,,,,,,,,,,
,3279,1.3417668342590332,27,,,,,,,,,
0.001,3289,,,,,,,,,,,
,3289,1.3557734489440918,27,,,,,,,,,
0.001,3299,,,,,,,,,,,
,3299,1.2771387100219727,27,,,,,,,,,
,3299,,27,1.0684460401535034,34.957908630371094,11.763402938842773,2.1488702297210693,21.045635223388672,,,,
0.001,3309,,,,,,,,,,,
,3309,1.437560796737671,27,,,,,,,,,
0.001,3319,,,,,,,,,,,
,3319,1.2668099403381348,27,,,,,,,,,
0.001,3329,,,,,,,,,,,
,3329,1.3566148281097412,27,,,,,,,,,
0.001,3339,,,,,,,,,,,
,3339,1.3869273662567139,27,,,,,,,,,
0.001,3349,,,,,,,,,,,
,3349,1.2457566261291504,27,,,,,,,,,
0.001,3359,,,,,,,,,,,
,3359,1.2603837251663208,27,,,,,,,,,
,3359,,27,1.0153813362121582,31.900753021240234,8.88347339630127,3.0350022315979004,19.982276916503906,,,,
,3359,,27,,,,,,41.626468658447266,16.32689666748047,3.0295910835266113,22.269981384277344
0.001,3369,,,,,,,,,,,
,3369,1.3022983074188232,28,,,,,,,,,
0.001,3379,,,,,,,,,,,
,3379,1.295090675354004,28,,,,,,,,,
0.001,3389,,,,,,,,,,,
,3389,1.2707405090332031,28,,,,,,,,,
0.001,3399,,,,,,,,,,,
,3399,1.2873313426971436,28,,,,,,,,,
0.001,3409,,,,,,,,,,,
,3409,1.2234609127044678,28,,,,,,,,,
0.001,3419,,,,,,,,,,,
,3419,1.1645655632019043,28,,,,,,,,,
,3419,,28,1.0061678886413574,32.29951095581055,11.010190963745117,2.259636640548706,19.029685974121094,,,,
0.001,3429,,,,,,,,,,,
,3429,1.307067632675171,28,,,,,,,,,
0.001,3439,,,,,,,,,,,
,3439,1.3468996286392212,28,,,,,,,,,
0.001,3449,,,,,,,,,,,
,3449,1.2513694763183594,28,,,,,,,,,
0.001,3459,,,,,,,,,,,
,3459,1.2104259729385376,28,,,,,,,,,
0.001,3469,,,,,,,,,,,
,3469,1.2668572664260864,28,,,,,,,,,
0.001,3479,,,,,,,,,,,
,3479,1.2672914266586304,28,,,,,,,,,
,3479,,28,1.0322959423065186,33.65086364746094,13.026141166687012,1.5507310628890991,19.073991775512695,,,,
,3479,,28,,,,,,40.40919494628906,15.151225090026855,3.0176544189453125,22.240318298339844
0.001,3489,,,,,,,,,,,
,3489,1.1428272724151611,29,,,,,,,,,
0.001,3499,,,,,,,,,,,
,3499,1.4467521905899048,29,,,,,,,,,
0.001,3509,,,,,,,,,,,
,3509,1.3081870079040527,29,,,,,,,,,
0.001,3519,,,,,,,,,,,
,3519,1.3137340545654297,29,,,,,,,,,
0.001,3529,,,,,,,,,,,
,3529,1.2857822179794312,29,,,,,,,,,
0.001,3539,,,,,,,,,,,
,3539,1.343239188194275,29,,,,,,,,,
,3539,,29,1.0080559253692627,33.58440399169922,13.690739631652832,1.860877275466919,18.032787322998047,,,,
0.001,3549,,,,,,,,,,,
,3549,1.3288105726242065,29,,,,,,,,,
0.001,3559,,,,,,,,,,,
,3559,1.2756786346435547,29,,,,,,,,,
0.001,3569,,,,,,,,,,,
,3569,1.2103453874588013,29,,,,,,,,,
0.001,3579,,,,,,,,,,,
,3579,1.2603628635406494,29,,,,,,,,,
0.001,3589,,,,,,,,,,,
,3589,1.2014002799987793,29,,,,,,,,,
0.001,3599,,,,,,,,,,,
,3599,1.2405133247375488,29,,,,,,,,,
,3599,,29,0.9691500663757324,31.457687377929688,9.12716007232666,3.0128488540649414,19.317678451538086,,,,
,3599,,29,,,,,,40.14170837402344,15.063631057739258,3.2124922275543213,21.865583419799805
0.001,3609,,,,,,,,,,,
,3609,1.1786377429962158,30,,,,,,,,,
0.001,3619,,,,,,,,,,,
,3619,1.239675760269165,30,,,,,,,,,
0.001,3629,,,,,,,,,,,
,3629,1.2060327529907227,30,,,,,,,,,
0.001,3639,,,,,,,,,,,
,3639,1.1463007926940918,30,,,,,,,,,
0.001,3649,,,,,,,,,,,
,3649,1.3182952404022217,30,,,,,,,,,
0.001,3659,,,,,,,,,,,
,3659,1.2302017211914062,30,,,,,,,,,
,3659,,30,0.9734258651733398,31.63491439819336,10.877270698547363,2.1488702297210693,18.60877227783203,,,,
0.001,3669,,,,,,,,,,,
,3669,1.3285901546478271,30,,,,,,,,,
0.001,3679,,,,,,,,,,,
,3679,1.0917798280715942,30,,,,,,,,,
0.001,3689,,,,,,,,,,,
,3689,1.2752985954284668,30,,,,,,,,,
0.001,3699,,,,,,,,,,,
,3699,1.28492271900177,30,,,,,,,,,
0.001,3709,,,,,,,,,,,
,3709,1.3508626222610474,30,,,,,,,,,
0.001,3719,,,,,,,,,,,
,3719,1.148625373840332,30,,,,,,,,,
,3719,,30,1.0102381706237793,32.27735900878906,10.124058723449707,2.5919361114501953,19.561365127563477,,,,
,3719,,30,,,,,,38.48796463012695,13.79987907409668,3.1686270236968994,21.51945686340332
0.001,3729,,,,,,,,,,,
,3729,1.413806438446045,31,,,,,,,,,
0.001,3739,,,,,,,,,,,
,3739,1.1226105690002441,31,,,,,,,,,
0.001,3749,,,,,,,,,,,
,3749,1.151559829711914,31,,,,,,,,,
0.001,3759,,,,,,,,,,,
,3759,1.1515014171600342,31,,,,,,,,,
0.001,3769,,,,,,,,,,,
,3769,1.0876388549804688,31,,,,,,,,,
0.001,3779,,,,,,,,,,,
,3779,1.2284756898880005,31,,,,,,,,,
,3779,,31,1.0360113382339478,32.10013198852539,10.921577453613281,2.680549383163452,18.49800682067871,,,,
0.001,3789,,,,,,,,,,,
,3789,1.1119929552078247,31,,,,,,,,,
0.001,3799,,,,,,,,,,,
,3799,1.2470672130584717,31,,,,,,,,,
0.001,3809,,,,,,,,,,,
,3809,1.1466954946517944,31,,,,,,,,,
0.001,3819,,,,,,,,,,,
,3819,1.2627167701721191,31,,,,,,,,,
0.001,3829,,,,,,,,,,,
,3829,1.296033263206482,31,,,,,,,,,
0.001,3839,,,,,,,,,,,
,3839,1.2817381620407104,31,,,,,,,,,
,3839,,31,1.0166734457015991,31.789987564086914,9.902525901794434,2.4147098064422607,19.47275161743164,,,,
,3839,,31,,,,,,38.06863021850586,13.685721397399902,3.2437877655029297,21.13912010192871
0.001,3849,,,,,,,,,,,
,3849,1.381943702697754,32,,,,,,,,,
0.001,3859,,,,,,,,,,,
,3859,1.144195795059204,32,,,,,,,,,
0.001,3869,,,,,,,,,,,
,3869,1.1501693725585938,32,,,,,,,,,
0.001,3879,,,,,,,,,,,
,3879,1.0433331727981567,32,,,,,,,,,
0.001,3889,,,,,,,,,,,
,3889,1.1664284467697144,32,,,,,,,,,
0.001,3899,,,,,,,,,,,
,3899,1.2382111549377441,32,,,,,,,,,
,3899,,32,0.9418975710868835,30.70447540283203,8.772706985473633,2.370403289794922,19.561365127563477,,,,
0.001,3909,,,,,,,,,,,
,3909,1.20660400390625,32,,,,,,,,,
0.001,3919,,,,,,,,,,,
,3919,1.1794745922088623,32,,,,,,,,,
0.001,3929,,,,,,,,,,,
,3929,1.2674107551574707,32,,,,,,,,,
0.001,3939,,,,,,,,,,,
,3939,1.2408099174499512,32,,,,,,,,,
0.001,3949,,,,,,,,,,,
,3949,1.3463616371154785,32,,,,,,,,,
0.001,3959,,,,,,,,,,,
,3959,1.1002973318099976,32,,,,,,,,,
,3959,,32,1.008877158164978,31.25830841064453,10.722197532653809,2.0381035804748535,18.49800682067871,,,,
,3959,,32,,,,,,37.50859832763672,12.964746475219727,3.384979486465454,21.15887451171875
0.001,3969,,,,,,,,,,,
,3969,1.3024120330810547,33,,,,,,,,,
0.001,3979,,,,,,,,,,,
,3979,1.3446354866027832,33,,,,,,,,,
0.001,3989,,,,,,,,,,,
,3989,1.2349340915679932,33,,,,,,,,,
0.001,3999,,,,,,,,,,,
,3999,1.16683828830719,33,,,,,,,,,
0.001,4009,,,,,,,,,,,
,4009,1.436166524887085,33,,,,,,,,,
0.001,4019,,,,,,,,,,,
,4019,1.2420527935028076,33,,,,,,,,,
,4019,,33,0.9572876691818237,31.856447219848633,12.472308158874512,1.4178112745285034,17.966327667236328,,,,
0.001,4029,,,,,,,,,,,
,4029,1.3186745643615723,33,,,,,,,,,
0.001,4039,,,,,,,,,,,
,4039,1.2885187864303589,33,,,,,,,,,
0.001,4049,,,,,,,,,,,
,4049,1.2807472944259644,33,,,,,,,,,
0.001,4059,,,,,,,,,,,
,4059,1.2316129207611084,33,,,,,,,,,
0.001,4069,,,,,,,,,,,
,4069,1.3211802244186401,33,,,,,,,,,
0.001,4079,,,,,,,,,,,
,4079,1.3769596815109253,33,,,,,,,,,
,4079,,33,0.9919054508209229,31.878599166870117,9.703145980834961,3.1014621257781982,19.073991775512695,,,,
,4079,,33,,,,,,38.98373031616211,14.365692138671875,3.230832815170288,21.387203216552734
0.001,4089,,,,,,,,,,,
,4089,1.2231121063232422,34,,,,,,,,,
0.001,4099,,,,,,,,,,,
,4099,1.2629990577697754,34,,,,,,,,,
0.001,4109,,,,,,,,,,,
,4109,1.1834355592727661,34,,,,,,,,,
0.001,4119,,,,,,,,,,,
,4119,1.284487009048462,34,,,,,,,,,
0.001,4129,,,,,,,,,,,
,4129,1.1137603521347046,34,,,,,,,,,
0.001,4139,,,,,,,,,,,
,4139,1.2753901481628418,34,,,,,,,,,
,4139,,34,0.9956267476081848,31.43553352355957,11.165263175964355,1.9494904279708862,18.32077980041504,,,,
0.001,4149,,,,,,,,,,,
,4149,1.256341814994812,34,,,,,,,,,
0.001,4159,,,,,,,,,,,
,4159,1.1194450855255127,34,,,,,,,,,
0.001,4169,,,,,,,,,,,
,4169,1.250394344329834,34,,,,,,,,,
0.001,4179,,,,,,,,,,,
,4179,1.2082793712615967,34,,,,,,,,,
0.001,4189,,,,,,,,,,,
,4189,1.0675256252288818,34,,,,,,,,,
0.001,4199,,,,,,,,,,,
,4199,1.0717337131500244,34,,,,,,,,,
,4199,,34,1.0060603618621826,33.07487869262695,14.776251792907715,1.4399645328521729,16.858661651611328,,,,
,4199,,34,,,,,,37.38253402709961,12.864435195922852,3.3887810707092285,21.129318237304688
0.001,4209,,,,,,,,,,,
,4209,1.0888930559158325,35,,,,,,,,,
0.001,4219,,,,,,,,,,,
,4219,1.1597356796264648,35,,,,,,,,,
0.001,4229,,,,,,,,,,,
,4229,1.1176027059555054,35,,,,,,,,,
0.001,4239,,,,,,,,,,,
,4239,1.0952354669570923,35,,,,,,,,,
0.001,4249,,,,,,,,,,,
,4249,1.1625137329101562,35,,,,,,,,,
0.001,4259,,,,,,,,,,,
,4259,1.3080514669418335,35,,,,,,,,,
,4259,,35,0.9435428380966187,29.109437942504883,8.329641342163086,2.4147098064422607,18.36508560180664,,,,
0.001,4269,,,,,,,,,,,
,4269,1.159385323524475,35,,,,,,,,,
0.001,4279,,,,,,,,,,,
,4279,1.18800950050354,35,,,,,,,,,
0.001,4289,,,,,,,,,,,
,4289,1.2568107843399048,35,,,,,,,,,
0.001,4299,,,,,,,,,,,
,4299,1.3295753002166748,35,,,,,,,,,
0.001,4309,,,,,,,,,,,
,4309,1.2003366947174072,35,,,,,,,,,
0.001,4319,,,,,,,,,,,
,4319,1.1838712692260742,35,,,,,,,,,
,4319,,35,0.977554440498352,31.546300888061523,12.981834411621094,1.7722641229629517,16.79220199584961,,,,
,4319,,35,,,,,,37.30299758911133,12.789913177490234,3.259418249130249,21.253664016723633
0.001,4329,,,,,,,,,,,
,4329,1.1841413974761963,36,,,,,,,,,
0.001,4339,,,,,,,,,,,
,4339,1.2309321165084839,36,,,,,,,,,
0.001,4349,,,,,,,,,,,
,4349,1.2074851989746094,36,,,,,,,,,
0.001,4359,,,,,,,,,,,
,4359,1.077965497970581,36,,,,,,,,,
0.001,4369,,,,,,,,,,,
,4369,1.0356779098510742,36,,,,,,,,,
0.001,4379,,,,,,,,,,,
,4379,1.06815505027771,36,,,,,,,,,
,4379,,36,0.958827018737793,31.058927536010742,10.10190486907959,2.5033230781555176,18.453699111938477,,,,
0.001,4389,,,,,,,,,,,
,4389,1.1140406131744385,36,,,,,,,,,
0.001,4399,,,,,,,,,,,
,4399,1.1647357940673828,36,,,,,,,,,
0.001,4409,,,,,,,,,,,
,4409,1.2537951469421387,36,,,,,,,,,
0.001,4419,,,,,,,,,,,
,4419,1.1746768951416016,36,,,,,,,,,
0.001,4429,,,,,,,,,,,
,4429,1.1717616319656372,36,,,,,,,,,
0.001,4439,,,,,,,,,,,
,4439,1.3062769174575806,36,,,,,,,,,
,4439,,36,0.9345358610153198,29.66326904296875,7.9530348777771,2.5033230781555176,19.206911087036133,,,,
,4439,,36,,,,,,36.683685302734375,12.465076446533203,3.253554344177246,20.965055465698242
0.001,4449,,,,,,,,,,,
,4449,1.169999122619629,37,,,,,,,,,
0.001,4459,,,,,,,,,,,
,4459,1.1647666692733765,37,,,,,,,,,
0.001,4469,,,,,,,,,,,
,4469,1.0369917154312134,37,,,,,,,,,
0.001,4479,,,,,,,,,,,
,4479,1.0067064762115479,37,,,,,,,,,
0.001,4489,,,,,,,,,,,
,4489,1.148711085319519,37,,,,,,,,,
0.001,4499,,,,,,,,,,,
,4499,1.0838687419891357,37,,,,,,,,,
,4499,,37,0.8782593607902527,28.001771926879883,8.661940574645996,2.348249912261963,16.991580963134766,,,,
0.001,4509,,,,,,,,,,,
,4509,1.0849089622497559,37,,,,,,,,,
0.001,4519,,,,,,,,,,,
,4519,1.0940965414047241,37,,,,,,,,,
0.001,4529,,,,,,,,,,,
,4529,1.295534610748291,37,,,,,,,,,
0.001,4539,,,,,,,,,,,
,4539,1.138449788093567,37,,,,,,,,,
0.001,4549,,,,,,,,,,,
,4549,1.2258853912353516,37,,,,,,,,,
0.001,4559,,,,,,,,,,,
,4559,1.1383798122406006,37,,,,,,,,,
,4559,,37,0.9736826419830322,31.413379669189453,9.570225715637207,2.4147098064422607,19.428443908691406,,,,
,4559,,37,,,,,,36.304325103759766,11.808113098144531,3.4096081256866455,21.086605072021484
0.001,4569,,,,,,,,,,,
,4569,1.06227707862854,38,,,,,,,,,
0.001,4579,,,,,,,,,,,
,4579,1.0938478708267212,38,,,,,,,,,
0.001,4589,,,,,,,,,,,
,4589,1.1951045989990234,38,,,,,,,,,
0.001,4599,,,,,,,,,,,
,4599,1.157788872718811,38,,,,,,,,,
0.001,4609,,,,,,,,,,,
,4609,1.1331641674041748,38,,,,,,,,,
0.001,4619,,,,,,,,,,,
,4619,1.084869146347046,38,,,,,,,,,
,4619,,38,0.9329012036323547,29.685422897338867,9.016393661499023,2.5033230781555176,18.165706634521484,,,,
0.001,4629,,,,,,,,,,,
,4629,1.0782139301300049,38,,,,,,,,,
0.001,4639,,,,,,,,,,,
,4639,1.1234989166259766,38,,,,,,,,,
0.001,4649,,,,,,,,,,,
,4649,1.1450283527374268,38,,,,,,,,,
0.001,4659,,,,,,,,,,,
,4659,1.317528486251831,38,,,,,,,,,
0.001,4669,,,,,,,,,,,
,4669,1.2031662464141846,38,,,,,,,,,
0.001,4679,,,,,,,,,,,
,4679,1.0558111667633057,38,,,,,,,,,
,4679,,38,0.9118645787239075,28.223304748535156,7.820115089416504,2.6362428665161133,17.76694679260254,,,,
,4679,,38,,,,,,35.6789436340332,11.326277732849121,3.4510719776153564,20.901594161987305
0.001,4689,,,,,,,,,,,
,4689,1.109364628791809,39,,,,,,,,,
0.001,4699,,,,,,,,,,,
,4699,0.8854286670684814,39,,,,,,,,,
0.001,4709,,,,,,,,,,,
,4709,1.1513257026672363,39,,,,,,,,,
0.001,4719,,,,,,,,,,,
,4719,1.1527436971664429,39,,,,,,,,,
0.001,4729,,,,,,,,,,,
,4729,1.2227704524993896,39,,,,,,,,,
0.001,4739,,,,,,,,,,,
,4739,1.1495893001556396,39,,,,,,,,,
,4739,,39,0.9178479909896851,30.52724838256836,11.785555839538574,1.8387240171432495,16.902969360351562,,,,
0.001,4749,,,,,,,,,,,
,4749,1.1245535612106323,39,,,,,,,,,
0.001,4759,,,,,,,,,,,
,4759,1.3337421417236328,39,,,,,,,,,
0.001,4769,,,,,,,,,,,
,4769,1.1527605056762695,39,,,,,,,,,
0.001,4779,,,,,,,,,,,
,4779,1.0133461952209473,39,,,,,,,,,
0.001,4789,,,,,,,,,,,
,4789,1.2219867706298828,39,,,,,,,,,
0.001,4799,,,,,,,,,,,
,4799,1.265444040298462,39,,,,,,,,,
,4799,,39,0.9333527684211731,28.99867057800293,8.063801765441895,3.4559149742126465,17.478954315185547,,,,
,4799,,39,,,,,,34.97880554199219,11.13343620300293,3.4143455028533936,20.4310245513916
0.001,4809,,,,,,,,,,,
,4809,1.0769455432891846,40,,,,,,,,,
0.001,4819,,,,,,,,,,,
,4819,1.1410797834396362,40,,,,,,,,,
0.001,4829,,,,,,,,,,,
,4829,1.0231590270996094,40,,,,,,,,,
0.001,4839,,,,,,,,,,,
,4839,1.1481397151947021,40,,,,,,,,,
0.001,4849,,,,,,,,,,,
,4849,0.9574651718139648,40,,,,,,,,,
0.001,4859,,,,,,,,,,,
,4859,1.2131848335266113,40,,,,,,,,,
,4859,,40,0.9160336852073669,29.86264991760254,10.589278221130371,2.1488702297210693,17.124502182006836,,,,
0.001,4869,,,,,,,,,,,
,4869,1.1830346584320068,40,,,,,,,,,
0.001,4879,,,,,,,,,,,
,4879,1.1457183361053467,40,,,,,,,,,
0.001,4889,,,,,,,,,,,
,4889,1.237483024597168,40,,,,,,,,,
0.001,4899,,,,,,,,,,,
,4899,1.560481309890747,40,,,,,,,,,
0.001,4909,,,,,,,,,,,
,4909,1.4707541465759277,40,,,,,,,,,
0.001,4919,,,,,,,,,,,
,4919,1.3580551147460938,40,,,,,,,,,
,4919,,40,1.0545419454574585,33.4293327331543,10.256978034973145,2.4811697006225586,20.69118309020996,,,,
,4919,,40,,,,,,37.738800048828125,13.069554328918457,3.520256996154785,21.148990631103516
0.001,4929,,,,,,,,,,,
,4929,1.4410704374313354,41,,,,,,,,,
0.001,4939,,,,,,,,,,,
,4939,1.138016939163208,41,,,,,,,,,
0.001,4949,,,,,,,,,,,
,4949,1.2511839866638184,41,,,,,,,,,
0.001,4959,,,,,,,,,,,
,4959,1.1435328722000122,41,,,,,,,,,
0.001,4969,,,,,,,,,,,
,4969,1.0578972101211548,41,,,,,,,,,
0.001,4979,,,,,,,,,,,
,4979,1.0820393562316895,41,,,,,,,,,
,4979,,41,0.9037914872169495,28.311918258666992,8.728400230407715,2.215330123901367,17.368186950683594,,,,
0.001,4989,,,,,,,,,,,
,4989,1.1362358331680298,41,,,,,,,,,
0.001,4999,,,,,,,,,,,
,4999,1.2590299844741821,41,,,,,,,,,
0.001,5009,,,,,,,,,,,
,5009,1.1090049743652344,41,,,,,,,,,
0.001,5019,,,,,,,,,,,
,5019,1.196054458618164,41,,,,,,,,,
0.001,5029,,,,,,,,,,,
,5029,1.2300280332565308,41,,,,,,,,,
0.001,5039,,,,,,,,,,,
,5039,1.2246930599212646,41,,,,,,,,,
,5039,,41,0.9270358681678772,30.10633659362793,10.01329231262207,1.8387240171432495,18.25432014465332,,,,
,5039,,41,,,,,,36.676025390625,12.242314338684082,3.485811710357666,20.947898864746094
0.001,5049,,,,,,,,,,,
,5049,1.122384786605835,42,,,,,,,,,
0.001,5059,,,,,,,,,,,
,5059,1.127048134803772,42,,,,,,,,,
0.001,5069,,,,,,,,,,,
,5069,1.0757787227630615,42,,,,,,,,,
0.001,5079,,,,,,,,,,,
,5079,1.0833206176757812,42,,,,,,,,,
0.001,5089,,,,,,,,,,,
,5089,1.1793551445007324,42,,,,,,,,,
0.001,5099,,,,,,,,,,,
,5099,1.0831502676010132,42,,,,,,,,,
,5099,,42,0.8869295120239258,27.204254150390625,7.5542755126953125,2.326096534729004,17.323881149291992,,,,
0.001,5109,,,,,,,,,,,
,5109,1.1196794509887695,42,,,,,,,,,
0.001,5119,,,,,,,,,,,
,5119,1.0939459800720215,42,,,,,,,,,
0.001,5129,,,,,,,,,,,
,5129,1.1607189178466797,42,,,,,,,,,
0.001,5139,,,,,,,,,,,
,5139,1.1995446681976318,42,,,,,,,,,
0.001,5149,,,,,,,,,,,
,5149,1.0477503538131714,42,,,,,,,,,
0.001,5159,,,,,,,,,,,
,5159,1.2546706199645996,42,,,,,,,,,
,5159,,42,0.9376192092895508,29.59680938720703,10.035445213317871,1.860877275466919,17.70048713684082,,,,
,5159,,42,,,,,,35.942386627197266,11.664255142211914,3.376748561859131,20.901384353637695
0.001,5169,,,,,,,,,,,
,5169,1.1734035015106201,43,,,,,,,,,
0.001,5179,,,,,,,,,,,
,5179,1.046576738357544,43,,,,,,,,,
0.001,5189,,,,,,,,,,,
