lr-AdamW,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
0.001,259,,,,,,,,,,,
,259,1.3863247632980347,2,,,,,,,,,
0.001,269,,,,,,,,,,,
,269,1.2168632745742798,2,,,,,,,,,
0.001,279,,,,,,,,,,,
,279,1.32981276512146,2,,,,,,,,,
0.001,289,,,,,,,,,,,
,289,1.2553194761276245,2,,,,,,,,,
0.001,299,,,,,,,,,,,
,299,1.3299037218093872,2,,,,,,,,,
,299,,2,1.0552067756652832,34.47053527832031,11.187417030334473,2.702702760696411,20.580415725708008,,,,
0.001,309,,,,,,,,,,,
,309,1.305168628692627,2,,,,,,,,,
0.001,319,,,,,,,,,,,
,319,1.3491297960281372,2,,,,,,,,,
0.001,329,,,,,,,,,,,
,329,1.3174548149108887,2,,,,,,,,,
0.001,339,,,,,,,,,,,
,339,1.2776710987091064,2,,,,,,,,,
0.001,349,,,,,,,,,,,
,349,1.2375990152359009,2,,,,,,,,,
0.001,359,,,,,,,,,,,
,359,1.1202548742294312,2,,,,,,,,,
,359,,2,1.0389283895492554,34.00531768798828,12.893220901489258,1.9051839113235474,19.206911087036133,,,,
,359,,2,,,,,,40.742733001708984,14.59402084350586,3.1910200119018555,22.957691192626953
0.001,369,,,,,,,,,,,
,369,1.1179933547973633,3,,,,,,,,,
0.001,379,,,,,,,,,,,
,379,1.2144577503204346,3,,,,,,,,,
0.001,389,,,,,,,,,,,
,389,1.2505742311477661,3,,,,,,,,,
0.001,399,,,,,,,,,,,
,399,1.309736728668213,3,,,,,,,,,
0.001,409,,,,,,,,,,,
,409,1.257863163948059,3,,,,,,,,,
0.001,419,,,,,,,,,,,
,419,1.349863052368164,3,,,,,,,,,
,419,,3,0.9943667650222778,31.302614212036133,8.285334587097168,2.9463889598846436,20.070890426635742,,,,
0.001,429,,,,,,,,,,,
,429,1.123672604560852,3,,,,,,,,,
0.001,439,,,,,,,,,,,
,439,1.2627389430999756,3,,,,,,,,,
0.001,449,,,,,,,,,,,
,449,1.2609119415283203,3,,,,,,,,,
0.001,459,,,,,,,,,,,
,459,1.3875956535339355,3,,,,,,,,,
0.001,469,,,,,,,,,,,
,469,1.184450387954712,3,,,,,,,,,
0.001,479,,,,,,,,,,,
,479,1.0865622758865356,3,,,,,,,,,
,479,,3,0.9345940351486206,29.441736221313477,8.617633819580078,2.4368631839752197,18.387239456176758,,,,
,479,,3,,,,,,38.492244720458984,12.953710556030273,3.282817840576172,22.25571632385254
0.001,489,,,,,,,,,,,
,489,1.119424819946289,4,,,,,,,,,
0.001,499,,,,,,,,,,,
,499,1.1018590927124023,4,,,,,,,,,
0.001,509,,,,,,,,,,,
,509,1.1300729513168335,4,,,,,,,,,
0.001,519,,,,,,,,,,,
,519,1.0378156900405884,4,,,,,,,,,
0.001,529,,,,,,,,,,,
,529,1.2847316265106201,4,,,,,,,,,
0.001,539,,,,,,,,,,,
,539,1.2361083030700684,4,,,,,,,,,
,539,,4,0.9670690894126892,30.549402236938477,7.975188255310059,2.9906957149505615,19.58351707458496,,,,
0.001,549,,,,,,,,,,,
,549,1.0520503520965576,4,,,,,,,,,
0.001,559,,,,,,,,,,,
,559,1.0678373575210571,4,,,,,,,,,
0.001,569,,,,,,,,,,,
,569,1.156717300415039,4,,,,,,,,,
0.001,579,,,,,,,,,,,
,579,1.1583143472671509,4,,,,,,,,,
0.001,589,,,,,,,,,,,
,589,1.21632981300354,4,,,,,,,,,
0.001,599,,,,,,,,,,,
,599,1.1348506212234497,4,,,,,,,,,
,599,,4,0.9885514974594116,33.96100997924805,14.86486530303955,1.6614975929260254,17.434648513793945,,,,
,599,,4,,,,,,36.93828582763672,12.125295639038086,3.337275266647339,21.47571563720703
0.001,609,,,,,,,,,,,
,609,1.2243973016738892,5,,,,,,,,,
0.001,619,,,,,,,,,,,
,619,1.191074013710022,5,,,,,,,,,
0.001,629,,,,,,,,,,,
,629,1.0883241891860962,5,,,,,,,,,
0.001,639,,,,,,,,,,,
,639,0.9866098761558533,5,,,,,,,,,
0.001,649,,,,,,,,,,,
,649,1.1556288003921509,5,,,,,,,,,
0.001,659,,,,,,,,,,,
,659,1.2117136716842651,5,,,,,,,,,
,659,,5,0.9229639768600464,29.79619026184082,10.544971466064453,1.9937970638275146,17.257421493530273,,,,
0.001,669,,,,,,,,,,,
,669,1.2773463726043701,5,,,,,,,,,
0.001,679,,,,,,,,,,,
,679,1.0828291177749634,5,,,,,,,,,
0.001,689,,,,,,,,,,,
,689,1.2110779285430908,5,,,,,,,,,
0.001,699,,,,,,,,,,,
,699,1.4436134099960327,5,,,,,,,,,
0.001,709,,,,,,,,,,,
,709,1.1125617027282715,5,,,,,,,,,
0.001,719,,,,,,,,,,,
,719,1.2882455587387085,5,,,,,,,,,
,719,,5,0.9413262009620667,30.615861892700195,8.639787673950195,2.4811697006225586,19.494905471801758,,,,
,719,,5,,,,,,37.33175277709961,12.604185104370117,3.4840948581695557,21.243473052978516
0.001,729,,,,,,,,,,,
,729,1.1890060901641846,6,,,,,,,,,
0.001,739,,,,,,,,,,,
,739,1.1612012386322021,6,,,,,,,,,
0.001,749,,,,,,,,,,,
,749,1.1615148782730103,6,,,,,,,,,
0.001,759,,,,,,,,,,,
,759,1.156601071357727,6,,,,,,,,,
0.001,769,,,,,,,,,,,
,769,1.2823115587234497,6,,,,,,,,,
0.001,779,,,,,,,,,,,
,779,1.0643099546432495,6,,,,,,,,,
,779,,6,0.9070950746536255,28.466991424560547,7.5985822677612305,2.5033230781555176,18.36508560180664,,,,
0.001,789,,,,,,,,,,,
,789,1.0879641771316528,6,,,,,,,,,
0.001,799,,,,,,,,,,,
,799,1.069561243057251,6,,,,,,,,,
0.001,809,,,,,,,,,,,
,809,0.9130794405937195,6,,,,,,,,,
0.001,819,,,,,,,,,,,
,819,1.0432711839675903,6,,,,,,,,,
0.001,829,,,,,,,,,,,
,829,1.3551801443099976,6,,,,,,,,,
0.001,839,,,,,,,,,,,
,839,1.1785647869110107,6,,,,,,,,,
,839,,6,0.9769667983055115,30.77093505859375,7.421355724334717,3.5002214908599854,19.84935760498047,,,,
,839,,6,,,,,,35.726200103759766,11.64592170715332,3.3246495723724365,20.755626678466797
0.001,849,,,,,,,,,,,
,849,1.0520528554916382,7,,,,,,,,,
0.001,859,,,,,,,,,,,
,859,1.0780425071716309,7,,,,,,,,,
0.001,869,,,,,,,,,,,
,869,1.1958860158920288,7,,,,,,,,,
0.001,879,,,,,,,,,,,
,879,1.1607393026351929,7,,,,,,,,,
0.001,889,,,,,,,,,,,
,889,0.9485675692558289,7,,,,,,,,,
0.001,899,,,,,,,,,,,
,899,1.0689470767974854,7,,,,,,,,,
,899,,7,0.9094008803367615,27.846698760986328,6.047851085662842,3.5223748683929443,18.276473999023438,,,,
0.001,909,,,,,,,,,,,
,909,1.1076589822769165,7,,,,,,,,,
0.001,919,,,,,,,,,,,
,919,1.1328617334365845,7,,,,,,,,,
0.001,929,,,,,,,,,,,
,929,1.1575051546096802,7,,,,,,,,,
0.001,939,,,,,,,,,,,
,939,1.0714740753173828,7,,,,,,,,,
0.001,949,,,,,,,,,,,
,949,1.0913572311401367,7,,,,,,,,,
0.001,959,,,,,,,,,,,
,959,1.0317163467407227,7,,,,,,,,,
,959,,7,0.9111005067825317,27.66947364807129,5.693398475646973,3.9211342334747314,18.05493927001953,,,,
,959,,7,,,,,,34.90941619873047,10.863125801086426,3.3064682483673096,20.739822387695312
0.001,969,,,,,,,,,,,
,969,1.0667204856872559,8,,,,,,,,,
0.001,979,,,,,,,,,,,
,979,1.1014370918273926,8,,,,,,,,,
0.001,989,,,,,,,,,,,
,989,1.0259170532226562,8,,,,,,,,,
0.001,999,,,,,,,,,,,
,999,1.1286593675613403,8,,,,,,,,,
0.001,1009,,,,,,,,,,,
,1009,1.033037543296814,8,,,,,,,,,
0.001,1019,,,,,,,,,,,
,1019,1.015541911125183,8,,,,,,,,,
,1019,,8,0.8550807237625122,27.514400482177734,8.55117416381836,2.5697829723358154,16.393442153930664,,,,
0.001,1029,,,,,,,,,,,
,1029,0.8373267650604248,8,,,,,,,,,
0.001,1039,,,,,,,,,,,
,1039,1.001751184463501,8,,,,,,,,,
0.001,1049,,,,,,,,,,,
,1049,1.1213345527648926,8,,,,,,,,,
0.001,1059,,,,,,,,,,,
,1059,1.0224473476409912,8,,,,,,,,,
0.001,1069,,,,,,,,,,,
,1069,1.0906182527542114,8,,,,,,,,,
0.001,1079,,,,,,,,,,,
,1079,0.9672604203224182,8,,,,,,,,,
,1079,,8,0.8373439908027649,27.093486785888672,7.177669525146484,2.4811697006225586,17.434648513793945,,,,
,1079,,8,,,,,,33.32875061035156,9.928356170654297,3.382791757583618,20.017601013183594
0.001,1089,,,,,,,,,,,
,1089,1.0879873037338257,9,,,,,,,,,
0.001,1099,,,,,,,,,,,
,1099,1.1665918827056885,9,,,,,,,,,
0.001,1109,,,,,,,,,,,
,1109,1.0774171352386475,9,,,,,,,,,
0.001,1119,,,,,,,,,,,
,1119,0.9835910201072693,9,,,,,,,,,
0.001,1129,,,,,,,,,,,
,1129,0.9689966440200806,9,,,,,,,,,
0.001,1139,,,,,,,,,,,
,1139,1.0326588153839111,9,,,,,,,,,
,1139,,9,0.8750646114349365,27.4257869720459,7.000442981719971,2.813469171524048,17.611873626708984,,,,
0.001,1149,,,,,,,,,,,
,1149,0.9779441952705383,9,,,,,,,,,
0.001,1159,,,,,,,,,,,
,1159,0.9563806056976318,9,,,,,,,,,
0.001,1169,,,,,,,,,,,
,1169,0.951374351978302,9,,,,,,,,,
0.001,1179,,,,,,,,,,,
,1179,1.0450588464736938,9,,,,,,,,,
0.001,1189,,,,,,,,,,,
,1189,1.02644944190979,9,,,,,,,,,
0.001,1199,,,,,,,,,,,
,1199,0.9821282029151917,9,,,,,,,,,
,1199,,9,0.8261500597000122,26.074434280395508,6.114311218261719,3.3451483249664307,16.614974975585938,,,,
,1199,,9,,,,,,33.431461334228516,9.883203506469727,3.486095428466797,20.062164306640625
0.001,1209,,,,,,,,,,,
,1209,1.157334566116333,10,,,,,,,,,
0.001,1219,,,,,,,,,,,
,1219,1.0044834613800049,10,,,,,,,,,
0.001,1229,,,,,,,,,,,
,1229,1.0504186153411865,10,,,,,,,,,
0.001,1239,,,,,,,,,,,
,1239,1.0029723644256592,10,,,,,,,,,
0.001,1249,,,,,,,,,,,
,1249,1.2525031566619873,10,,,,,,,,,
0.001,1259,,,,,,,,,,,
,1259,1.0344386100769043,10,,,,,,,,,
,1259,,10,0.854494035243988,26.340274810791016,6.734603404998779,2.9906957149505615,16.614974975585938,,,,
0.001,1269,,,,,,,,,,,
,1269,1.163074254989624,10,,,,,,,,,
0.001,1279,,,,,,,,,,,
,1279,1.01710844039917,10,,,,,,,,,
0.001,1289,,,,,,,,,,,
,1289,0.865768551826477,10,,,,,,,,,
0.001,1299,,,,,,,,,,,
,1299,0.9429477453231812,10,,,,,,,,,
0.001,1309,,,,,,,,,,,
,1309,0.8981105089187622,10,,,,,,,,,
0.001,1319,,,,,,,,,,,
,1319,0.9151617884635925,10,,,,,,,,,
,1319,,10,0.8362504243850708,27.691625595092773,9.76960563659668,1.7501107454299927,16.17190933227539,,,,
,1319,,10,,,,,,32.62766647338867,9.684789657592773,3.3475568294525146,19.595319747924805
0.001,1329,,,,,,,,,,,
,1329,0.9613576531410217,11,,,,,,,,,
0.001,1339,,,,,,,,,,,
,1339,0.9126176238059998,11,,,,,,,,,
0.001,1349,,,,,,,,,,,
,1349,0.9755668044090271,11,,,,,,,,,
0.001,1359,,,,,,,,,,,
,1359,1.1408771276474,11,,,,,,,,,
0.001,1369,,,,,,,,,,,
,1369,1.015474796295166,11,,,,,,,,,
0.001,1379,,,,,,,,,,,
,1379,1.0777267217636108,11,,,,,,,,,
,1379,,11,0.8844622373580933,27.071332931518555,6.734603404998779,2.769162654876709,17.567567825317383,,,,
0.001,1389,,,,,,,,,,,
,1389,1.0505852699279785,11,,,,,,,,,
0.001,1399,,,,,,,,,,,
,1399,0.9558151364326477,11,,,,,,,,,
0.001,1409,,,,,,,,,,,
,1409,1.129387617111206,11,,,,,,,,,
0.001,1419,,,,,,,,,,,
,1419,1.065494418144226,11,,,,,,,,,
0.001,1429,,,,,,,,,,,
,1429,1.0336607694625854,11,,,,,,,,,
0.001,1439,,,,,,,,,,,
,1439,1.062005639076233,11,,,,,,,,,
,1439,,11,0.8459284901618958,26.716880798339844,8.396100997924805,2.4368631839752197,15.883916854858398,,,,
,1439,,11,,,,,,32.83912658691406,10.144548416137695,3.3310868740081787,19.363489151000977
0.001,1449,,,,,,,,,,,
,1449,1.0822219848632812,12,,,,,,,,,
0.001,1459,,,,,,,,,,,
,1459,1.0460158586502075,12,,,,,,,,,
0.001,1469,,,,,,,,,,,
,1469,1.01784348487854,12,,,,,,,,,
0.001,1479,,,,,,,,,,,
,1479,1.0666176080703735,12,,,,,,,,,
0.001,1489,,,,,,,,,,,
,1489,0.9884141087532043,12,,,,,,,,,
0.001,1499,,,,,,,,,,,
,1499,0.8583545684814453,12,,,,,,,,,
,1499,,12,0.797309935092926,25.498449325561523,6.291537284851074,2.857775926589966,16.349136352539062,,,,
0.001,1509,,,,,,,,,,,
,1509,0.8727261424064636,12,,,,,,,,,
0.001,1519,,,,,,,,,,,
,1519,0.9454764723777771,12,,,,,,,,,
0.001,1529,,,,,,,,,,,
,1529,0.8974066376686096,12,,,,,,,,,
0.001,1539,,,,,,,,,,,
,1539,1.0506874322891235,12,,,,,,,,,
0.001,1549,,,,,,,,,,,
,1549,0.9290364980697632,12,,,,,,,,,
0.001,1559,,,,,,,,,,,
,1559,0.9037648439407349,12,,,,,,,,,
,1559,,12,0.8168249130249023,26.229507446289062,8.21887493133545,2.1267168521881104,15.883916854858398,,,,
,1559,,12,,,,,,31.834819793701172,9.14795207977295,3.371312141418457,19.315555572509766
0.001,1569,,,,,,,,,,,
,1569,0.8163641691207886,13,,,,,,,,,
0.001,1579,,,,,,,,,,,
,1579,0.9383796453475952,13,,,,,,,,,
0.001,1589,,,,,,,,,,,
,1589,1.0295000076293945,13,,,,,,,,,
0.001,1599,,,,,,,,,,,
,1599,0.9112037420272827,13,,,,,,,,,
0.001,1609,,,,,,,,,,,
,1609,0.9378334283828735,13,,,,,,,,,
0.001,1619,,,,,,,,,,,
,1619,1.0280832052230835,13,,,,,,,,,
,1619,,13,0.8709473609924316,27.292865753173828,8.373948097229004,2.5033230781555176,16.41559600830078,,,,
0.001,1629,,,,,,,,,,,
,1629,1.0412237644195557,13,,,,,,,,,
0.001,1639,,,,,,,,,,,
,1639,1.1250231266021729,13,,,,,,,,,
0.001,1649,,,,,,,,,,,
,1649,0.9300966858863831,13,,,,,,,,,
0.001,1659,,,,,,,,,,,
,1659,0.9432791471481323,13,,,,,,,,,
0.001,1669,,,,,,,,,,,
,1669,1.0557584762573242,13,,,,,,,,,
0.001,1679,,,,,,,,,,,
,1679,1.1309254169464111,13,,,,,,,,,
,1679,,13,0.823381245136261,26.295969009399414,7.465662479400635,2.5254762172698975,16.304828643798828,,,,
,1679,,13,,,,,,31.754159927368164,9.476415634155273,3.35648775100708,18.92125701904297
0.001,1689,,,,,,,,,,,
,1689,0.9269731640815735,14,,,,,,,,,
0.001,1699,,,,,,,,,,,
,1699,1.0657397508621216,14,,,,,,,,,
0.001,1709,,,,,,,,,,,
,1709,0.922833263874054,14,,,,,,,,,
0.001,1719,,,,,,,,,,,
,1719,1.0309431552886963,14,,,,,,,,,
0.001,1729,,,,,,,,,,,
,1729,0.963070809841156,14,,,,,,,,,
0.001,1739,,,,,,,,,,,
,1739,0.996853768825531,14,,,,,,,,,
,1739,,14,0.8189571499824524,25.21045684814453,6.579530239105225,2.4590163230895996,16.17190933227539,,,,
0.001,1749,,,,,,,,,,,
,1749,0.9216348528862,14,,,,,,,,,
0.001,1759,,,,,,,,,,,
,1759,0.9424134492874146,14,,,,,,,,,
0.001,1769,,,,,,,,,,,
,1769,0.8836268782615662,14,,,,,,,,,
0.001,1779,,,,,,,,,,,
,1779,0.883886992931366,14,,,,,,,,,
0.001,1789,,,,,,,,,,,
,1789,0.9631043672561646,14,,,,,,,,,
0.001,1799,,,,,,,,,,,
,1799,0.9609354734420776,14,,,,,,,,,
,1799,,14,0.8053476810455322,25.232608795166016,7.354896068572998,2.0824103355407715,15.795303344726562,,,,
,1799,,14,,,,,,31.17108154296875,9.122169494628906,3.319028377532959,18.729883193969727
0.001,1809,,,,,,,,,,,
,1809,0.9619218111038208,15,,,,,,,,,
0.001,1819,,,,,,,,,,,
,1819,0.9938998222351074,15,,,,,,,,,
0.001,1829,,,,,,,,,,,
,1829,1.1663521528244019,15,,,,,,,,,
0.001,1839,,,,,,,,,,,
,1839,0.9576277136802673,15,,,,,,,,,
0.001,1849,,,,,,,,,,,
,1849,1.0386037826538086,15,,,,,,,,,
0.001,1859,,,,,,,,,,,
,1859,1.018053412437439,15,,,,,,,,,
,1859,,15,0.8354719877243042,25.786441802978516,7.332742691040039,2.857775926589966,15.59592342376709,,,,
0.001,1869,,,,,,,,,,,
,1869,1.0168660879135132,15,,,,,,,,,
0.001,1879,,,,,,,,,,,
,1879,1.0320250988006592,15,,,,,,,,,
0.001,1889,,,,,,,,,,,
,1889,0.8541061282157898,15,,,,,,,,,
0.001,1899,,,,,,,,,,,
,1899,0.9680277705192566,15,,,,,,,,,
0.001,1909,,,,,,,,,,,
,1909,1.0268536806106567,15,,,,,,,,,
0.001,1919,,,,,,,,,,,
,1919,1.0654531717300415,15,,,,,,,,,
,1919,,15,0.8132815957069397,24.878156661987305,6.845369815826416,2.237483501434326,15.795303344726562,,,,
,1919,,15,,,,,,31.755107879638672,9.58647346496582,3.440768241882324,18.727867126464844
0.001,1929,,,,,,,,,,,
,1929,0.9487528204917908,16,,,,,,,,,
0.001,1939,,,,,,,,,,,
,1939,0.955191969871521,16,,,,,,,,,
0.001,1949,,,,,,,,,,,
,1949,0.9348674416542053,16,,,,,,,,,
0.001,1959,,,,,,,,,,,
,1959,1.0458086729049683,16,,,,,,,,,
0.001,1969,,,,,,,,,,,
,1969,1.1009459495544434,16,,,,,,,,,
0.001,1979,,,,,,,,,,,
,1979,0.8458012938499451,16,,,,,,,,,
,1979,,16,0.809676468372345,24.856002807617188,6.823216438293457,2.4590163230895996,15.573770523071289,,,,
0.001,1989,,,,,,,,,,,
,1989,0.903952419757843,16,,,,,,,,,
0.001,1999,,,,,,,,,,,
,1999,0.9020636081695557,16,,,,,,,,,
0.001,2009,,,,,,,,,,,
,2009,1.016419529914856,16,,,,,,,,,
0.001,2019,,,,,,,,,,,
,2019,1.0464226007461548,16,,,,,,,,,
0.001,2029,,,,,,,,,,,
,2029,0.8157497644424438,16,,,,,,,,,
0.001,2039,,,,,,,,,,,
,2039,1.0268845558166504,16,,,,,,,,,
,2039,,16,0.8544780611991882,26.60611343383789,7.5542755126953125,2.4147098064422607,16.637128829956055,,,,
,2039,,16,,,,,,30.925722122192383,9.21182918548584,3.3314993381500244,18.38239288330078
0.001,2049,,,,,,,,,,,
,2049,0.9644588828086853,17,,,,,,,,,
0.001,2059,,,,,,,,,,,
,2059,0.9436590671539307,17,,,,,,,,,
0.001,2069,,,,,,,,,,,
,2069,0.8284886479377747,17,,,,,,,,,
0.001,2079,,,,,,,,,,,
,2079,0.936040461063385,17,,,,,,,,,
0.001,2089,,,,,,,,,,,
,2089,0.9169676899909973,17,,,,,,,,,
0.001,2099,,,,,,,,,,,
,2099,1.0585856437683105,17,,,,,,,,,
,2099,,17,0.8206263184547424,25.808595657348633,8.55117416381836,1.794417381286621,15.463004112243652,,,,
0.001,2109,,,,,,,,,,,
,2109,0.979282557964325,17,,,,,,,,,
0.001,2119,,,,,,,,,,,
,2119,0.9330646395683289,17,,,,,,,,,
0.001,2129,,,,,,,,,,,
,2129,0.9601485729217529,17,,,,,,,,,
0.001,2139,,,,,,,,,,,
,2139,1.0179921388626099,17,,,,,,,,,
0.001,2149,,,,,,,,,,,
,2149,1.0132006406784058,17,,,,,,,,,
0.001,2159,,,,,,,,,,,
,2159,0.9749096632003784,17,,,,,,,,,
,2159,,17,0.8081566691398621,25.099689483642578,8.706247329711914,1.860877275466919,14.532565116882324,,,,
,2159,,17,,,,,,30.10773468017578,8.680737495422363,3.1879425048828125,18.23905372619629
0.001,2169,,,,,,,,,,,
,2169,0.9217190742492676,18,,,,,,,,,
0.001,2179,,,,,,,,,,,
,2179,1.0272279977798462,18,,,,,,,,,
0.001,2189,,,,,,,,,,,
,2189,0.9393393397331238,18,,,,,,,,,
0.001,2199,,,,,,,,,,,
,2199,0.9125744104385376,18,,,,,,,,,
0.001,2209,,,,,,,,,,,
,2209,0.8634690642356873,18,,,,,,,,,
0.001,2219,,,,,,,,,,,
,2219,0.8746443390846252,18,,,,,,,,,
,2219,,18,0.7878474593162537,25.299070358276367,6.579530239105225,2.769162654876709,15.950376510620117,,,,
0.001,2229,,,,,,,,,,,
,2229,0.8748248815536499,18,,,,,,,,,
0.001,2239,,,,,,,,,,,
,2239,0.9154865741729736,18,,,,,,,,,
0.001,2249,,,,,,,,,,,
,2249,1.0106991529464722,18,,,,,,,,,
0.001,2259,,,,,,,,,,,
,2259,0.8302509784698486,18,,,,,,,,,
0.001,2269,,,,,,,,,,,
,2269,0.8931792974472046,18,,,,,,,,,
0.001,2279,,,,,,,,,,,
,2279,0.8674523234367371,18,,,,,,,,,
,2279,,18,0.8224008083343506,25.21045684814453,7.155516147613525,2.4590163230895996,15.59592342376709,,,,
,2279,,18,,,,,,29.739803314208984,8.583063125610352,3.254883050918579,17.901857376098633
0.001,2289,,,,,,,,,,,
,2289,0.9626733660697937,19,,,,,,,,,
0.001,2299,,,,,,,,,,,
,2299,0.8996397256851196,19,,,,,,,,,
0.001,2309,,,,,,,,,,,
,2309,0.9561213254928589,19,,,,,,,,,
0.001,2319,,,,,,,,,,,
,2319,0.7493634819984436,19,,,,,,,,,
0.001,2329,,,,,,,,,,,
,2329,0.9722554087638855,19,,,,,,,,,
0.001,2339,,,,,,,,,,,
,2339,0.8504235148429871,19,,,,,,,,,
,2339,,19,0.7942802906036377,24.833850860595703,4.7851128578186035,3.1014621257781982,16.947275161743164,,,,
0.001,2349,,,,,,,,,,,
,2349,0.8915231227874756,19,,,,,,,,,
0.001,2359,,,,,,,,,,,
,2359,1.0215389728546143,19,,,,,,,,,
0.001,2369,,,,,,,,,,,
,2369,0.9602494835853577,19,,,,,,,,,
0.001,2379,,,,,,,,,,,
,2379,0.8858506083488464,19,,,,,,,,,
0.001,2389,,,,,,,,,,,
,2389,0.9697358012199402,19,,,,,,,,,
0.001,2399,,,,,,,,,,,
,2399,1.0737731456756592,19,,,,,,,,,
,2399,,19,0.7916591763496399,24.65662384033203,7.797961711883545,2.1045634746551514,14.754097938537598,,,,
,2399,,19,,,,,,30.232942581176758,8.857928276062012,3.474130392074585,17.9008846282959
0.001,2409,,,,,,,,,,,
,2409,0.8265279531478882,20,,,,,,,,,
0.001,2419,,,,,,,,,,,
,2419,0.9798178672790527,20,,,,,,,,,
0.001,2429,,,,,,,,,,,
,2429,0.9415103197097778,20,,,,,,,,,
0.001,2439,,,,,,,,,,,
,2439,0.7713311314582825,20,,,,,,,,,
0.001,2449,,,,,,,,,,,
,2449,0.9480271339416504,20,,,,,,,,,
0.001,2459,,,,,,,,,,,
,2459,0.8429138660430908,20,,,,,,,,,
,2459,,20,0.8110901713371277,24.67877769470215,5.338945388793945,3.300841808319092,16.038990020751953,,,,
0.001,2469,,,,,,,,,,,
,2469,0.9724483489990234,20,,,,,,,,,
0.001,2479,,,,,,,,,,,
,2479,1.0162302255630493,20,,,,,,,,,
0.001,2489,,,,,,,,,,,
,2489,0.9621831774711609,20,,,,,,,,,
0.001,2499,,,,,,,,,,,
,2499,0.8744244575500488,20,,,,,,,,,
0.001,2509,,,,,,,,,,,
,2509,0.8105244040489197,20,,,,,,,,,
0.001,2519,,,,,,,,,,,
,2519,0.8977721333503723,20,,,,,,,,,
,2519,,20,0.7676418423652649,24.080638885498047,6.2472310066223145,2.281790018081665,15.551617622375488,,,,
,2519,,20,,,,,,29.40925407409668,8.558372497558594,3.248272657394409,17.602609634399414
0.001,2529,,,,,,,,,,,
,2529,0.7907574772834778,21,,,,,,,,,
0.001,2539,,,,,,,,,,,
,2539,0.8916459679603577,21,,,,,,,,,
0.001,2549,,,,,,,,,,,
,2549,0.807345986366272,21,,,,,,,,,
0.001,2559,,,,,,,,,,,
,2559,0.8398131132125854,21,,,,,,,,,
0.001,2569,,,,,,,,,,,
,2569,0.9000535011291504,21,,,,,,,,,
0.001,2579,,,,,,,,,,,
,2579,0.8524451851844788,21,,,,,,,,,
,2579,,21,0.8277353048324585,25.476295471191406,8.329641342163086,1.7722641229629517,15.374390602111816,,,,
0.001,2589,,,,,,,,,,,
,2589,1.002386212348938,21,,,,,,,,,
0.001,2599,,,,,,,,,,,
,2599,0.7311303615570068,21,,,,,,,,,
0.001,2609,,,,,,,,,,,
,2609,0.9076526761054993,21,,,,,,,,,
